generation,valid_candidates,failed_candidates,success_rate,gen_best_score,best_so_far_score,buffer_size,puct_expansions,wall_seconds,prompt_tokens,cached_prompt_tokens,cache_hit_rate,completion_tokens,reasoning_tokens,tokens_per_completion,truncated,decode_p50,decode_p90,decode_p99,decode_max,eval_p50,eval_p90,eval_p99,eval_max,queue_p50,queue_max,grade_p50,grade_max
0,374,826,0.3117,2.6298680523723816,2.6298680523723816,224,1200,12863.6,68100,0,0.8772,17722707,14034243,14768.9,12,14270,16489,33997,33999,179.4,545.9,549.48,552.0,0.3,43.19,346.41,3023.19
